275	yes	yes	2
275	yes	yes	5
275	yes	yes	7
275	yes	yes	11
275	yes	yes	13
276	yes	yes	1
276	no	no	5
276	no	no	4
276	no	no	10
276	yes	yes	11
277	no	no	3
277	no	no	7
277	no	no	10
277	yes	yes	7
277	yes	yes	13
278	yes	yes	2
278	no	no	5
278	no	no	5
278	yes	yes	11
278	no	no	11
279	no	no	1
279	no	no	2
279	no	no	4
279	no	no	5
279	no	no	14
280	yes	yes	2
280	no	no	2
280	no	no	2
280	no	no	11
280	no	no	11
281	yes	yes	1
281	no	no	1
281	yes	yes	8
281	yes	yes	11
281	no	no	13
282	yes	yes	4
282	yes	yes	4
282	yes	yes	4
282	no	no	13
282	yes	yes	16
283	yes	yes	1
283	no	no	4
283	no	no	4
283	yes	yes	7
283	yes	yes	10
284	no	no	2
284	yes	yes	1
284	yes	yes	5
284	no	no	10
284	no	no	13
285	yes	yes	2
285	no	no	1
285	no	no	5
285	no	no	10
285	yes	yes	14
286	no	no	2
286	no	no	4
286	no	no	4
286	no	no	7
286	yes	yes	13
287	yes	yes	3
287	no	no	7
287	yes	yes	9
287	yes	yes	7
287	no	no	12
288	no	no	2
288	yes	yes	1
288	yes	yes	5
288	no	no	8
288	no	no	13
289	yes	yes	2
289	yes	yes	4
289	no	no	4
289	no	no	11
289	no	no	11
290	yes	yes	2
290	yes	yes	5
290	yes	yes	7
290	no	no	7
290	yes	yes	14
291	no	no	2
291	yes	yes	4
291	yes	yes	5
291	yes	yes	11
291	no	no	14
292	no	no	1
292	yes	yes	5
292	yes	yes	8
292	yes	yes	8
292	no	no	11
293	yes	yes	1
293	no	no	5
293	no	no	8
293	yes	yes	8
293	yes	yes	8
294	yes	yes	2
294	no	no	2
294	no	no	5
294	no	no	10
294	no	no	14
295	no	no	1
295	yes	yes	1
295	yes	yes	7
295	no	no	11
295	yes	yes	10
296	no	no	2
296	yes	yes	5
296	yes	yes	8
296	no	no	10
296	no	no	14
297	no	no	2
297	yes	yes	2
297	yes	yes	4
297	no	no	11
297	no	no	14
298	no	no	6
298	yes	yes	9
298	no	no	12
298	no	no	14
298	yes	yes	15
299	no	no	1
299	yes	yes	1
299	yes	yes	4
299	yes	yes	8
299	yes	yes	14
300	yes	yes	2
300	no	no	2
300	no	no	2
300	no	no	10
300	no	no	14
301	no	no	2
301	no	no	2
301	no	no	8
301	no	no	11
301	yes	yes	13
302	yes	yes	1
302	no	no	5
302	no	no	7
302	no	no	8
302	no	no	10
303	no	no	2
303	no	no	2
303	yes	yes	8
303	yes	yes	10
303	yes	yes	11
304	no	no	3
304	yes	yes	3
304	no	no	6
304	yes	yes	10
304	no	no	10
305	yes	yes	1
305	no	no	2
305	no	no	8
305	yes	yes	7
305	no	no	11
306	yes	yes	1
306	no	no	1
306	no	no	7
306	yes	yes	7
306	no	no	14
307	no	no	2
307	no	no	5
307	no	no	8
307	no	no	11
307	no	no	13
308	yes	yes	1
308	yes	yes	4
308	yes	yes	7
308	yes	yes	8
308	no	no	8
309	yes	yes	2
309	no	no	2
309	yes	yes	2
309	yes	yes	5
309	no	no	13
310	no	no	2
310	yes	yes	4
310	no	no	7
310	yes	yes	7
310	yes	yes	13
311	yes	yes	2
311	yes	yes	5
311	no	no	5
311	no	no	10
311	yes	yes	13
312	yes	yes	2
312	no	no	2
